#x	y	z	vx	vy	vz	m
-0.38572	-2.03467	-0.0856904	60.322	-6.9727	-2.55185	18704.2
0.274233	-1.80624	-0.243665	50.6348	16.0595	-0.744571	18704.2
4.20063	1.50414	0.2043	-23.4825	67.6632	3.17788	18704.2
3.76675	-0.928727	0.228095	16.9823	67.6943	-5.41041	18704.2
1.53367	-0.629342	0.384848	33.9273	46.4576	-14.1652	18704.2
-3.57298	-3.00356	-0.45353	45.4844	-54.7705	-2.17274	18704.2
0.466887	0.228129	-0.0157003	-16.2092	51.2072	-22.5232	18704.2
3.70471	-1.70958	0.19708	29.5737	64.1687	2.03775	18704.2
0.75624	-0.275213	0.0941713	27.0788	20.9543	-29.8984	18704.2
3.41447	2.16419	0.275777	-38.597	60.629	1.66724	18704.2
1.57368	-1.01986	0.26874	36.1113	46.5034	4.49215	18704.2
-0.367981	0.169045	-0.418267	-19.5319	8.09313	-14.6971	18704.2
0.89816	-2.7356	-0.352221	70.1769	24.0951	-1.91558	18704.2
-2.74941	4.14085	0.226626	-59.3287	-40.3341	3.09784	18704.2
0.478912	1.39818	0.0506199	-60.3916	27.1438	3.79428	18704.2
-1.29452	-0.637499	0.163714	11.7951	-43.1833	0.571538	18704.2
-0.303626	-0.260017	0.471941	3.0607	-2.71373	-13.9234	18704.2
0.172458	-2.06206	0.0512477	61.1529	-7.10931	1.36787	18704.2
1.19263	4.1058	0.522679	-64.4469	18.9292	-4.83724	18704.2
0.894474	2.50908	0.106761	-56.2064	16.6038	0.475164	18704.2
2.15568	0.80409	0.221298	-27.7617	58.4721	-1.89183	18704.2
2.74842	0.459158	-0.320923	-12.1886	60.5269	1.58547	18704.2
1.28096	1.38604	0.284726	-45.8924	25.7817	3.55443	18704.2
-0.15743	-1.6282	-0.0864209	41.9479	-5.51736	0.649636	18704.2
-2.29771	1.87437	-0.0332202	-39.9788	-57.5486	3.05065	18704.2
0.589364	-0.230798	0.212967	20.6674	16.82	2.93553	18704.2
0.855981	0.304551	-0.297146	-38.1211	30.1998	-3.93234	18704.2
-2.49715	-2.27445	-0.0992743	41.4471	-43.5002	1.06121	18704.2
2.46803	0.258428	-0.153743	8.72174	60.8771	4.36583	18704.2
-0.853346	2.04656	-0.0407737	-51.8507	-23.4846	2.29263	18704.2
-0.43169	-1.11647	0.0679225	37.716	-20.3668	11.0223	18704.2
0.826589	-3.16905	0.321712	59.5633	14.3575	-7.11343	18704.2
0.573181	-0.231497	0.142687	17.4395	28.1064	-14.378	18704.2
0.672393	-0.66349	-0.228062	18.6792	29.6202	-0.308762	18704.2
-0.465344	-1.1197	-0.101373	26.253	-22.3172	-26.418	18704.2
0.222003	1.70707	0.0770838	-48.1102	9.5466	-10.4572	18704.2
-0.977543	-0.622387	-0.460776	26.5981	-23.2816	10.0923	18704.2
0.0362939	0.312377	0.3124	-16.9026	-8.60829	-7.11442	18704.2
0.58636	-0.232618	-0.0266976	-6.20979	25.0739	-0.273131	18704.2
0.40985	-0.0655167	-0.0722832	22.4577	22.6159	12.4238	18704.2
-0.373006	-1.49435	0.117201	47.1139	-18.6067	-1.9211	18704.2
1.06944	-1.39314	-0.0648239	45.6911	38.8514	-1.05415	18704.2
-2.66686	-0.859287	0.316504	22.4036	-61.8737	4.87101	18704.2
-1.56527	0.640324	-0.0728852	-23.4666	-52.6252	-4.20403	18704.2
-0.166535	0.00390439	-0.0826075	7.78849	12.5612	15.0644	18704.2
-3.81967	-2.8506	0.162543	43.4752	-57.2527	-3.84792	18704.2
0.682991	1.10275	0.0336585	-52.9913	9.97748	-16.349	18704.2
-0.320951	-0.662077	0.0651784	48.4179	-2.88696	2.25293	18704.2
-1.27104	-0.471145	0.00499817	12.4763	-44.4715	6.29391	18704.2
1.28623	0.546572	-0.120069	-17.7812	61.9355	14.1011	18704.2
-1.28214	-0.534336	-0.218859	29.7052	-56.7652	-7.87074	18704.2
-0.701718	1.71074	-0.145409	-50.8811	-33.7522	-5.20518	18704.2
-0.223378	-0.765908	-0.374826	34.7767	-12.878	-19.8292	18704.2
0.044917	1.17519	0.318172	-41.2618	9.52833	-7.01471	18704.2
0.450693	1.2036	0.137149	-28.5583	20.9476	13.1752	18704.2
-0.720212	-2.12083	0.129084	55.3315	-12.4828	1.1233	18704.2
0.325485	0.443214	0.177557	-7.31991	28.7182	-4.06719	18704.2
1.1121	-0.59377	0.00766416	11.8197	31.886	-15.4078	18704.2
0.317044	2.25866	-0.321729	-58.59	8.53802	17.2399	18704.2
-0.267054	1.35649	0.0541695	-54.2187	-0.0907165	2.74901	18704.2
-2.81672	-0.24138	0.127663	10.4143	-65.9275	-1.95647	18704.2
3.49449	-6.23064	-0.0266985	63.1909	36.3864	-0.935452	18704.2
0.252055	-2.214	0.00826328	45.1554	-0.476332	12.1816	18704.2
-2.44774	0.214188	0.0517648	0.622029	-52.02	-9.10074	18704.2
1.73498	-0.995438	0.224995	23.056	47.6663	-8.44073	18704.2
-1.07949	-0.0242905	-0.20435	-0.484943	-40.1396	3.87058	18704.2
-0.666835	1.20401	-0.0548772	-44.8612	-19.8813	6.68826	18704.2
-2.75874	-0.795745	-0.0229755	19.8172	-66.813	-0.698295	18704.2
1.35599	-1.08694	0.0278148	28.4491	56.4108	-1.88648	18704.2
2.16957	-0.689057	0.0836519	-14.3006	48.9151	6.66274	18704.2
-0.654378	0.578118	-0.276379	-18.982	-39.1998	9.42557	18704.2
0.288798	-0.560552	-0.272624	57.8886	-1.6214	-16.3511	18704.2
0.216704	-0.987778	-0.321564	20.6252	27.5902	11.713	18704.2
1.27742	0.0563607	0.142934	-12.024	42.4518	-6.52816	18704.2
0.651409	0.271741	0.230378	-16.8036	0.178867	31.1626	18704.2
1.77501	2.85153	-0.0823638	-51.1989	29.3422	-12.7098	18704.2
1.27048	1.00958	-0.161754	-34.1067	40.5994	-13.4403	18704.2
-0.575667	-1.80965	0.111535	49.5376	-19.5502	-4.87455	18704.2
-1.89204	1.07838	-0.0467675	-28.871	-66.5601	1.22641	18704.2
1.23362	-0.736559	0.268132	22.3636	63.4665	-2.59231	18704.2
2.44164	0.496262	0.0160443	-11.3313	58.9332	2.41488	18704.2
0.569254	1.82525	-0.126042	-53.7063	18.1764	-5.41222	18704.2
-0.808028	0.0354697	-0.214877	-1.43751	-4.95526	-5.64623	18704.2
-0.47226	0.977352	-0.185621	-3.55445	-4.12867	-22.6383	18704.2
-2.17396	-1.03797	0.127198	24.973	-53.2512	3.00345	18704.2
-1.11299	1.28255	-0.0126831	-36.7882	-33.9317	-1.09618	18704.2
1.23388	2.19895	0.00470725	-57.242	27.6011	-3.40141	18704.2
-0.207556	-1.40667	-0.162858	45.5864	-16.8526	-2.06414	18704.2
-0.714282	0.203266	-0.0137144	-18.9863	-21.7934	7.089	18704.2
1.21448	0.0421381	0.59744	25.8752	30.8335	3.64951	18704.2
-0.0691744	-1.00852	-0.0623395	42.6621	-8.45348	-3.14115	18704.2
-1.20673	-2.39631	-0.0435065	56.7886	-28.4853	2.30661	18704.2
3.01948	0.0520314	-0.191093	0.701778	66.6104	0.31981	18704.2
-1.30303	1.74008	0.137279	-43.8333	-29.7333	-0.425127	18704.2
-1.59081	0.232081	0.624346	-4.71322	-58.8714	-0.866204	18704.2
-0.279618	-0.253852	0.494886	18.5185	-13.415	15.2904	18704.2
2.24037	-4.76029	0.366812	63.6917	29.5218	-1.97762	18704.2
-0.0318023	-1.48909	0.14185	53.5184	13.4892	0.47682	18704.2
-0.453682	-0.0963328	0.117618	6.49684	-14.0155	-17.5775	18704.2
0.396204	0.650289	0.096028	-28.9193	26.7807	1.11638	18704.2
2.94716	0.14837	0.0531839	-3.13146	66.2707	4.17068	18704.2
-2.69401	-0.049132	0.132776	10.1	-67.1557	0.0919681	18704.2
0.803285	-0.0030855	0.142935	7.39771	33.3361	-23.7619	18704.2
1.79619	-2.62544	-0.326061	58.7134	36.7004	1.87356	18704.2
2.25047	-1.3006	-0.0764438	37.7183	50.7643	10.1232	18704.2
4.81775	-7.89809	-0.547714	60.1761	37.8571	2.48927	18704.2
0.100154	0.991131	-0.358595	-36.6786	3.37019	20.8531	18704.2
-0.418711	0.476368	-0.0592433	-18.4394	-21.8749	-7.55014	18704.2
2.28964	-1.81998	0.083751	46.7741	52.4707	-6.42875	18704.2
-3.92226	3.1865	0.0962971	-45.2412	-56.1703	0.0517334	18704.2
-2.60173	-1.4747	-0.129154	36.7094	-58.3316	-1.10905	18704.2
2.47079	2.60078	0.28211	-51.1859	55.6364	3.76104	18704.2
2.13597	0.457082	-0.173286	-10.147	68.6062	11.4909	18704.2
1.19373	0.209507	0.132502	-40.0832	24.8922	-13.964	18704.2
0.0560199	1.07894	0.128971	-50.9524	-13.3389	-2.89243	18704.2
2.53519	0.56387	-0.485607	-14.5184	64.8893	-0.616303	18704.2
-2.12428	-0.428824	0.103062	12.1745	-61.178	-3.50799	18704.2
-1.85219	1.2911	-0.0653677	-36.3841	-54.7667	-3.96123	18704.2
0.769449	-0.240025	-0.0698729	13.5108	24.621	-5.48722	18704.2
-1.63266	-0.44953	0.256267	10.5932	-47.6224	3.89008	18704.2
0.301747	-0.638878	0.0497165	41.0736	22.0042	-6.82508	18704.2
2.22327	-0.296948	-0.118799	17.7374	54.4745	-9.6285	18704.2
-1.79493	1.46688	-0.264256	-32.8217	-46.9535	-2.90628	18704.2
-0.863026	2.80848	0.201952	-61.3087	-18.5739	12.8523	18704.2
-0.308108	1.00843	-0.0707122	-38.0129	-19.4632	-6.55172	18704.2
-0.683896	-0.755999	0.0988133	24.8766	-29.1088	-5.12438	18704.2
-1.62727	-1.6657	0.139467	44.2597	-48.7217	-4.39376	18704.2
-3.4377	-0.524265	0.0177782	10.7238	-65.0674	2.14325	18704.2
0.592085	1.0913	0.00113307	-43.9382	24.9637	0.88103	18704.2
-0.61275	-0.0388127	-0.111815	-15.6003	-18.5946	8.81286	18704.2
0.990042	1.66082	-0.168294	-40.4202	50.0425	15.3634	18704.2
2.34351	-0.602267	0.0205907	27.3457	44.2071	0.399902	18704.2
0.826115	-3.61367	-0.00899365	68.7004	19.1515	2.0719	18704.2
0.132674	-0.0145045	0.127125	-1.27599	38.2533	-20.8228	18704.2
-0.655423	0.526724	-0.151129	-17.4343	-33.1587	-3.00008	18704.2
1.21788	-1.94726	-0.00494516	50.3303	30.7471	2.85223	18704.2
2.9178	0.824799	0.144102	-14.8289	66.4498	4.92463	18704.2
-0.905574	-4.36323	-0.24063	69.8434	-13.6244	-0.210583	18704.2
-1.86095	-0.981121	-0.106314	1.99007	-55.209	2.67718	18704.2
-1.59469	0.988258	0.128991	-25.3899	-53.9217	-4.82902	18704.2
0.29061	0.47361	-0.0348978	9.24723	15.9861	-0.287736	18704.2
0.444404	0.140879	0.255144	-34.4896	22.3725	-11.7284	18704.2
1.3084	1.3951	0.0210029	-39.3786	45.3089	-2.90396	18704.2
0.403371	0.261666	0.163736	-5.48482	21.3585	6.55351	18704.2
5.00273	0.737227	0.167983	-8.7029	70.8691	0.592977	18704.2
-1.02137	0.349206	-0.117742	-12.5847	-22.985	1.70452	18704.2
-0.292144	3.51182	0.262745	-67.625	-3.83633	6.78101	18704.2
-1.18388	0.915134	0.227336	-17.7271	-46.9917	-18.9035	18704.2
-0.965013	0.583311	0.116826	-23.0132	-40.3506	-1.44539	18704.2
1.23455	-0.0117918	0.0259155	30.4383	32.2795	4.69915	18704.2
-0.4628	-0.0012856	-0.273379	8.91529	-25.2523	-33.0235	18704.2
-3.39949	1.0615	-0.114535	-20.3879	-65.0992	-1.41203	18704.2
-0.552724	0.547912	0.190052	-31.034	-21.2301	-3.12225	18704.2
-2.27705	0.434657	-0.421796	-15.0025	-49.1379	7.34776	18704.2
0.0405982	0.953654	0.00220202	-27.5412	1.43688	4.6687	18704.2
-3.74976	-0.851595	-0.167165	11.0778	-66.9052	4.88963	18704.2
-0.0955207	0.647559	0.0558353	-40.8685	13.1017	0.57187	18704.2
0.339179	-1.33649	0.353203	48.4058	11.684	-9.55907	18704.2
0.00306629	-1.04484	0.436933	36.2936	0.436059	-5.18515	18704.2
1.94947	0.750302	-0.0760634	-23.2834	55.1014	-4.87301	18704.2
-0.53962	0.0235136	0.533167	0.266466	-5.90413	24.815	18704.2
-1.34711	0.815159	-0.087724	-32.6991	-44.8447	8.59387	18704.2
3.86304	2.94511	-0.0984137	-44.6597	57.858	1.37192	18704.2
-2.24992	2.91757	-0.199584	-51.6594	-45.2161	-4.77598	18704.2
0.444302	1.45922	0.212479	-51.9115	26.7741	0.817189	18704.2
0.0591958	0.217559	0.571884	10.2847	-5.97275	-25.1642	18704.2
-0.26397	1.27625	-0.097411	-37.2974	-15.7017	14.5355	18704.2
0.0716472	0.389094	-0.223186	-39.9053	17.2801	-10.8469	18704.2
0.962981	-0.959754	0.154854	27.0027	32.5555	-17.634	18704.2
0.542191	-1.22356	0.348592	43.9772	21.9907	4.84505	18704.2
1.82107	-0.50081	-0.0306971	10.4036	53.2319	-20.6728	18704.2
1.03126	-0.734689	0.0329236	15.4273	40.0364	9.12138	18704.2
-2.39467	2.27764	-0.382763	-42.1532	-46.6423	13.9316	18704.2
0.558137	0.125638	-0.289752	15.0617	22.4389	-35.7378	18704.2
1.19406	0.833338	0.185967	-32.4738	30.9089	-0.269169	18704.2
1.5133	-1.02472	-0.403211	19.4717	51.9981	4.37169	18704.2
-1.25226	0.358431	-0.110703	-13.0895	-54.0727	3.99812	18704.2
-1.61625	-1.07929	0.0654014	29.8802	-56.9311	-3.82301	18704.2
1.89624	1.23399	0.0849727	-21.157	53.8812	2.55631	18704.2
-2.25554	0.585754	0.219643	-19.0235	-60.7667	8.85181	18704.2
1.69197	0.514016	-0.171415	-14.9564	40.7908	-4.52039	18704.2
2.0569	2.00097	0.0335254	-46.926	44.8332	-1.95008	18704.2
-2.11642	-1.65627	0.452622	34.7666	-54.3746	12.8194	18704.2
0.159258	-0.666758	-0.313639	45.0158	-22.9714	-3.86997	18704.2
-3.64915	0.897707	0.0139366	-14.9562	-68.3749	-4.40253	18704.2
0.0696231	-0.459369	0.280311	23.364	9.49333	6.47593	18704.2
-2.65487	3.57522	-0.0919036	-56.9674	-42.5206	-2.0915	18704.2
-1.58565	-1.01894	0.0258693	31.5768	-53.6436	9.1057	18704.2
0.660321	0.313862	-0.225871	-24.7619	40.3122	-18.4312	18704.2
-0.266823	-0.0722438	0.0477145	0.526517	-27.5878	0.431447	18704.2
2.84368	0.606851	-0.204068	-13.0149	63.8258	3.57815	18704.2
-1.16006	0.163811	-0.0551487	-16.1603	-41.7736	-7.02778	18704.2
0.690768	-0.519351	0.253554	22.9141	37.664	1.27644	18704.2
2.7063	3.36215	0.295315	-56.8187	42.8679	-1.71757	18704.2
-1.69223	1.20198	0.0527434	-32.2127	-55.3205	-6.47665	18704.2
-2.95853	-4.69249	-0.0787619	61.4834	-40.1121	-1.17504	18704.2
0.620439	1.90495	-0.200066	-37.8526	13.4795	-8.5222	18704.2
0.371838	1.80655	0.279659	-52.7397	-7.58169	3.65674	18704.2
0.594145	0.885067	0.302622	-33.3021	8.98749	12.7614	18704.2
0.941255	1.96356	0.239142	-57.3093	27.4377	8.16919	18704.2
0.101692	0.945489	-0.0681888	-36.1977	4.00885	4.50365	18704.2
-1.23571	0.135727	0.057295	-1.90134	-43.2627	4.10341	18704.2
-0.403824	-0.262352	0.100681	5.03308	-35.2598	-13.9417	18704.2
-0.444974	-0.622165	-0.189028	9.79323	-28.2887	-29.2914	18704.2
-0.175455	2.19456	0.0592459	-62.0242	-2.04847	-11.0545	18704.2
1.71367	0.116395	-0.178617	-14.4312	49.6947	5.5929	18704.2
-4.92804	-0.521828	0.0942265	6.80276	-71.2456	0.618657	18704.2
-1.81485	0.496321	-0.130254	-10.3621	-61.4535	7.94022	18704.2
0.736134	3.63114	-0.221806	-70.3506	14.8393	2.19259	18704.2
-0.829919	-0.105795	0.430858	-11.7487	-25.8119	-17.0499	18704.2
-1.55796	0.401254	0.0650429	-11.7513	-45.9658	15.9008	18704.2
1.26173	-0.311415	-0.0509349	13.2869	30.8021	-1.27964	18704.2
-0.362429	0.0565171	0.0133514	-26.9906	-30.6127	3.48774	18704.2
0.0143038	-5.83317	0.198025	72.4467	-0.0422516	2.46292	18704.2
-2.65989	-0.178837	-0.253758	2.20837	-53.975	14.4021	18704.2
1.02672	0.0302507	-0.180158	-10.4736	32.7688	9.10707	18704.2
3.20209	-0.706669	-0.0944791	14.4967	67.2147	-3.12159	18704.2
0.536132	-1.54163	0.243923	29.5696	26.6538	-27.2856	18704.2
0.398478	-0.60823	0.216281	17.6272	29.218	-6.35844	18704.2
2.86329	-0.149993	-0.0293174	3.68958	67.5063	2.5288	18704.2
6.14149	-2.38501	-0.311597	25.8172	67.5131	-4.09993	18704.2
1.56843	-0.802716	-0.437532	23.3467	57.2235	-11.538	18704.2
0.349236	0.508559	-0.0440956	-19.4545	19.8858	-6.03494	18704.2
0.248511	-1.5844	0.21083	52.1863	7.55151	-6.96377	18704.2
0.211444	-1.96402	0.201389	60.0432	-2.19019	-4.3429	18704.2
-1.06837	0.076798	-0.106127	-6.13897	-34.9602	10.5589	18704.2
-4.80467	4.76437	-0.300944	-52.1075	-51.4966	3.44011	18704.2
1.2087	0.129414	0.0414692	-4.80932	34.8338	-8.34724	18704.2
1.46717	-0.572754	0.129787	17.8197	25.8092	-2.95576	18704.2
0.946685	-0.197296	-0.198442	4.95404	39.4651	-10.6762	18704.2
0.632763	3.95825	-0.585159	-68.7213	8.55283	-0.0284016	18704.2
1.25037	0.460658	0.607161	-9.0773	43.5039	-18.0324	18704.2
0.932383	-0.910466	0.2651	29.1747	23.7749	28.1205	18704.2
-1.08094	1.5585	-0.147499	-56.9936	-13.4495	-2.56111	18704.2
-4.72624	2.04619	-0.27938	-26.853	-65.4242	-4.742	18704.2
0.277123	-0.338765	-0.199818	16.11	30.9145	6.43397	18704.2
-3.91063	2.06718	0.273672	-31.6305	-62.7527	4.0675	18704.2
1.96187	0.701751	-0.333012	-12.6261	58.9316	-3.30441	18704.2
-1.12023	-1.03226	-0.00427021	27.3237	-39.5263	4.09049	18704.2
1.08165	-0.980585	-0.117594	25.32	44.07	-5.3737	18704.2
-0.631038	-0.0362629	0.110903	4.35086	-22.3598	17.1686	18704.2
-0.147865	1.57355	-0.12127	-46.8816	-15.8802	-9.91364	18704.2
-2.25998	-5.20942	-0.0642668	65.9942	-27.9554	2.09774	18704.2
0.285156	-3.2371	-0.231254	67.1718	13.3699	-2.13134	18704.2
-0.771107	0.237924	-0.0731366	-8.90221	-41.2604	-19.3259	18704.2
1.12779	-1.63094	-0.0692357	27.4319	32.9006	-18.8071	18704.2
-4.2776	-0.558026	0.0730615	8.91964	-71.0237	-1.01898	18704.2
0.923319	-1.46056	0.346969	50.3934	32.1929	4.14049	18704.2
1.62707	-0.378477	0.242793	34.6018	50.544	10.1145	18704.2
-1.22949	-1.66114	-0.404573	42.8905	-35.1651	-4.17327	18704.2
-0.529968	0.630207	0.101187	-26.9466	-26.7741	-4.94396	18704.2
-0.260909	-0.791187	0.77839	20.0425	-4.32021	4.78392	18704.2
-0.561968	2.02622	-0.0503762	-46.6963	-11.9083	-1.42198	18704.2
-1.65147	0.218454	0.191927	-2.51907	-58.3999	2.48559	18704.2
0.494472	-2.76481	-0.0204771	70.2878	4.86572	-4.94569	18704.2
-0.466259	-1.65092	-0.100011	56.7635	-10.0081	-5.35871	18704.2
-0.729367	3.08377	0.354118	-63.6631	-19.4215	6.94093	18704.2
-0.0927763	0.398376	-0.0260118	-50.0074	11.2147	-9.88185	18704.2
-1.2119	-1.02243	-0.175646	29.2218	-56.6318	12.9644	18704.2
0.13618	-0.540242	0.0828292	29.085	-24.8785	11.5746	18704.2
0.534161	-0.913944	-0.149403	27.8559	-0.223775	-2.43308	18704.2
0.0983972	0.494509	0.245721	-2.84237	-21.4775	38.4964	18704.2
-1.66042	0.102187	0.0142308	5.28019	-57.3572	-5.58975	18704.2
1.71314	0.398275	-0.577463	3.49436	43.2391	2.31726	18704.2
-0.495038	0.194332	0.205186	-45.2221	-30.8229	14.1211	18704.2
0.986604	1.39642	0.106967	-52.1588	34.2982	-7.20034	18704.2
1.3358	1.93658	0.198999	-52.4943	30.5831	0.172373	18704.2
0.049379	2.53667	0.29388	-66.2573	4.96444	6.39343	18704.2
0.991224	0.953927	0.304266	-35.497	24.2508	6.68894	18704.2
-2.82293	-1.23445	0.159033	14.9995	-65.4881	-1.75029	18704.2
0.697761	3.06523	-0.0183282	-62.865	16.4189	3.74166	18704.2
0.271343	-2.17179	-0.123331	64.5123	14.6596	-0.0617913	18704.2
-0.69139	-1.07293	0.254759	41.4239	-29.8697	0.0689251	18704.2
-1.12931	0.454787	0.0209837	-24.6537	-39.0888	2.34286	18704.2
0.636117	-0.795831	0.13103	27.9674	31.1402	13.5566	18704.2
-1.52257	0.0232996	0.153509	-2.45857	-41.1458	7.01069	18704.2
-2.06455	0.798451	-0.166125	-26.5662	-55.8121	3.61742	18704.2
-0.302367	-0.200152	-0.301688	8.11744	-21.3208	-6.96402	18704.2
0.247977	0.426588	0.182987	-8.73815	11.3308	-3.39204	18704.2
0.409624	-0.227117	0.0410637	16.7789	47.1658	-6.67834	18704.2
-0.282112	1.09002	0.328338	-33.7435	-13.3634	-6.45655	18704.2
1.76214	-0.59623	-0.120257	17.6895	56.6781	3.86854	18704.2
0.50737	0.862916	-0.105035	-43.2691	9.38319	-8.11717	18704.2
2.00558	1.28868	0.037408	-35.8522	49.4974	10.5918	18704.2
1.57096	0.0304831	-0.170843	-3.35836	41.8203	-8.53173	18704.2
0.718244	-1.21162	0.101447	31.6107	11.496	2.28732	18704.2
0.321486	-1.29149	0.121788	31.641	-6.785	-4.47308	18704.2
-0.965479	1.03445	-0.039753	-37.548	-48.3626	-0.222563	18704.2
0.779878	1.0029	-0.143988	-25.5696	19.0189	-15.6919	18704.2
1.43193	0.696958	0.299324	-9.89768	45.3739	3.83233	18704.2
-4.39956	-5.23228	0.0612599	55.9115	-47.6648	-2.30751	18704.2
1.61788	1.88049	-0.125468	-50.4635	43.2686	1.8024	18704.2
1.66614	1.56265	-0.0956394	-34.5591	46.8089	-2.00488	18704.2
2.10218	-0.514727	-0.0951357	12.2953	62.4003	-3.66493	18704.2
-0.0649219	-0.301786	0.0276968	21.1267	5.42069	8.88221	18704.2
0.0783351	-0.870988	0.0912379	32.6294	18.9091	9.02865	18704.2
-1.41927	-0.52557	-0.0605244	37.0102	-47.9612	-12.945	18704.2
0.563234	0.224507	-0.122662	-25.5341	21.0205	-0.129062	18704.2
5.33642	-2.23608	0.466746	28.1372	67.4477	1.48458	18704.2
-3.03144	0.454458	0.422625	-14.0797	-60.5673	2.02295	18704.2
-0.878291	1.56142	0.0683496	-40.8074	7.70191	0.042989	18704.2
0.231083	-0.899923	-0.339341	41.4524	18.3506	-4.29995	18704.2
-0.894112	0.872491	-0.0250937	-34.3253	-17.5296	-0.235263	18704.2
0.87562	-2.17469	0.553865	53.0893	29.3354	-14.2016	18704.2
1.04709	3.07812	0.180723	-62.176	21.0677	-0.735935	18704.2
0.913423	0.0106701	-0.129031	11.9488	45.3445	-13.1755	18704.2
-0.879596	-0.301942	-0.0309188	23.1136	-40.5827	4.25151	18704.2
3.0264	-0.202506	-0.0463895	11.2658	67.6193	6.00887	18704.2
0.741409	-3.45888	0.119943	68.3627	10.527	-3.95126	18704.2
-0.272329	-0.953052	0.613559	43.7208	-8.91852	-5.03738	18704.2
-0.123819	0.731825	-0.167601	-22.1035	-15.8846	-3.42046	18704.2
1.62828	0.150664	-0.0725891	-22.6155	46.4819	-1.38199	18704.2
0.630019	1.02494	0.17677	-35.3246	23.8679	-7.36803	18704.2
-2.62292	1.50587	-0.406601	-33.4468	-51.4647	9.32901	18704.2
2.31743	-0.875594	0.216102	20.5348	69.3038	-11.6821	18704.2
1.16589	0.363535	0.217408	-14.2493	54.1514	9.22925	18704.2
1.17286	-0.946675	0.508728	21.7625	46.7812	4.8291	18704.2
1.96539	0.368285	0.204237	-8.72085	53.1094	18.2554	18704.2
1.34037	0.992193	0.0334304	-42.5158	33.9968	-5.6681	18704.2
0.731804	1.01641	-0.148709	-44.7289	14.0315	3.28142	18704.2
-3.22735	1.3248	0.25145	-16.7142	-60.9127	-1.31855	18704.2
0.695328	0.922809	0.0327933	-23.5804	17.4772	-3.08268	18704.2
-0.537949	-0.829822	-0.118991	24.5079	-24.9907	-1.87411	18704.2
0.945752	-0.0536018	0.228701	-9.90901	27.0722	-30.8411	18704.2
0.105399	1.27691	0.0975099	-33.8456	-22.4053	-19.4174	18704.2
-0.200216	0.708205	-0.108467	-38.2148	-8.48728	4.78901	18704.2
0.0213127	-2.14587	-0.346637	59.341	4.08789	-2.27154	18704.2
-3.97047	-7.56434	0.350865	64.7341	-33.6386	0.260731	18704.2
0.36489	-0.846728	0.03784	34.6502	23.3634	-12.3015	18704.2
4.87594	-2.68607	-0.0868023	35.054	63.3986	-2.29161	18704.2
0.098676	0.636228	0.406615	-22.9019	6.1126	6.74201	18704.2
-0.569102	0.518812	-0.133094	-34.4897	-29.1274	-15.4663	18704.2
-0.665392	-0.817385	0.0833312	39.8662	-37.6074	-5.24147	18704.2
0.381582	0.515141	-0.131291	-12.1969	13.5933	37.207	18704.2
0.0468878	0.824883	0.040375	-23.5744	-7.00732	3.00537	18704.2
0.636966	0.661576	-0.0212317	-37.7347	34.736	-5.85081	18704.2
0.752453	-0.538526	0.0543353	-0.391646	32.8294	0.364403	18704.2
-0.691268	0.235413	0.120123	-1.93689	-49.7781	22.7988	18704.2
0.6179	0.124915	0.308609	-17.9641	40.882	-11.5291	18704.2
1.34393	-0.300698	-0.366393	4.72516	48.8719	14.059	18704.2
0.0957399	0.667623	0.025208	-13.1968	-21.3497	-13.0254	18704.2
0.335716	-2.09092	0.052062	62.1392	16.8613	8.62799	18704.2
0.192189	-0.86697	0.356941	18.4032	5.18236	-12.6667	18704.2
-0.0414941	-0.345847	0.198712	23.0453	13.2072	8.0635	18704.2
2.72025	0.93445	-0.225511	-16.4015	64.7964	2.88464	18704.2
0.295641	0.0996156	-0.0997897	-1.98622	22.2518	-11.0989	18704.2
1.11936	0.496635	-0.0177857	-19.6842	33.2103	-7.74407	18704.2
1.27764	0.109933	-0.0357877	-9.46879	34.5119	-13.3531	18704.2
0.44744	-0.926044	-0.314058	27.2499	-0.985177	0.685299	18704.2
0.15584	-1.61178	-0.0279627	38.87	8.91321	4.09754	18704.2
-1.54125	-1.98652	-0.121767	54.9939	-38.4337	-6.42016	18704.2
-0.243195	-0.113528	0.342435	-0.318754	-15.4357	-2.48687	18704.2
-0.683354	0.134206	0.0538806	-6.91509	-20.7856	-2.37278	18704.2
-2.44473	0.100185	0.0598413	6.33672	-55.2898	8.58389	18704.2
1.19246	-1.56432	-0.108778	29.0236	37.1384	11.7376	18704.2
-0.428996	-3.8312	-0.356424	68.291	-8.39582	-8.98848	18704.2
2.3177	0.800295	-0.326759	-22.9	65.7257	0.418496	18704.2
-0.705393	-0.904483	-1.08961	32.3363	-14.7911	3.81872	18704.2
0.397728	-1.30652	0.499395	34.3509	16.4852	11.5954	18704.2
-1.66262	0.759547	-0.0147662	-20.1668	-56.9079	0.758954	18704.2
0.46366	0.830844	0.113117	-41.1781	21.9167	2.61413	18704.2
-0.871584	-1.37553	-0.20607	39.7597	-39.4737	2.21181	18704.2
0.659466	0.355753	0.0704825	-10.1584	16.6581	15.8152	18704.2
0.878237	1.06348	0.16208	-43.9907	34.2411	1.12235	18704.2
0.166857	1.11992	-0.143389	-27.6475	-2.76848	8.43183	18704.2
0.948065	0.61079	-0.205282	-28.4506	25.8636	5.95357	18704.2
